dbo,SpBLOUSUDelRetirarBloqueoUsuario,DEVSIEWEB
dbo,SpBLOUSUInsUsuarios,DEVSIEWEB
dbo,SpBLOUSUSelHistorialUsuarios,DEVSIEWEB
dbo,SpBLOUSUSelUsuarios,DEVSIEWEB
dbo,spBLOUSUSelValidaDocumento,DEVSIEWEB
dbo,spBLOUSUSelValidarUsuarioBloqueado,DEVSIEWEB
dbo,SpBLOUSUUpdUsuarios,DEVSIEWEB
dbo,spCABRETSelConsultarCabecerasEnError,DEVSIEWEB
dbo,SpCajSelAsignacionSerieTerminal,DEVSIEWEB
dbo,spCAJSelCajaPSTerminalPortable,DEVSIEWEB
dbo,spCAJSelCajaSinTP,DEVSIEWEB
dbo,spCAJSelCantidadCajasPS,DEVSIEWEB
dbo,spCAJSelConsultarDatosCaja,DEVSIEWEB
dbo,spCAJSelConsultarDatosCajaPS,DEVSIEWEB
dbo,SpCajSelObligatoriedadDigitalizacion,DEVSIEWEB
dbo,spCAJUpdAuditoria,DEVSIEWEB
dbo,SpCajUpdDatosDatafoniaCaja,DEVSIEWEB
dbo,SpCajUpdDatosDatafoniaCajaCapturaCedula,DEVSIEWEB
dbo,spCAJUpdGuardarDatosMaquina,DEVSIEWEB
dbo,SpCajUpdObligatoriedadDigitalizacion,DEVSIEWEB
dbo,spCAJUpdProgramasActivos,DEVSIEWEB
dbo,spCalculoCumplimientoPAP,DEVSIEWEB
dbo,spCALROLPROUpdAcumularRollosEnviadosMes,DEVSIEWEB
dbo,spCambiaEstadoSolicitud,DEVSIEWEB
dbo,SpCarArchDTSSelTiposArchivosCarga,DEVSIEWEB
dbo,SpCarArchDTSSelTiposArchivosDescarga,DEVSIEWEB
dbo,spCARARCRESInsBonosResarcimiento,DEVSIEWEB
dbo,spCARARCRESSelDetallesCargaBonos,DEVSIEWEB
dbo,spCARARCRESUpdEstadoVigenciaLote,DEVSIEWEB
dbo,spCARCLISelConsultarDatosCargos,DEVSIEWEB
dbo,spCARGIEMDelConsultaArchivoCarga,DEVSIEWEB
dbo,spCARGIEMInsConsultaArchivoCarga,DEVSIEWEB
dbo,spCARGIEMUpdConsultaArchivoCarga,DEVSIEWEB
dbo,spCARPLAALTInsPlanAlterno,DEVSIEWEB
dbo,spCARPLAALTSelCarguePlanesAlternos,DEVSIEWEB
dbo,spCARSelObtenerCargos,DEVSIEWEB
dbo,spCARTRAInsRegistraCartaTrasportadora,DEVSIEWEB
dbo,spCDCSelTimestampNow,DEVSIEWEB
dbo,spCELDAVSelCelularDavivienda,DEVSIEWEB
dbo,spCHAWEBPOSSelMensajesActivos,DEVSIEWEB
dbo,spCHAWEBPOSUpdEstadoMensaje,DEVSIEWEB
dbo,spCLIBNTSelPinBotonPago,DEVSIEWEB
dbo,spCLICELInsCelularCliente,DEVSIEWEB
dbo,spCLICELSelCelularCliente,DEVSIEWEB
